flight_ID,scheduled_flt_time,scheduled_flt_time_Local,BGATE_ID,
DL7771,2016/9/11 2:00,2016/9/11 10:00,B03,
CZ3121,2016/9/11 2:00,2016/9/11 10:00,B03,
MU3101,2016/9/11 2:00,2016/9/11 10:00,B03,
MF1023,2016/9/11 2:00,2016/9/11 10:00,B03,
CZ3531,2016/9/11 2:00,2016/9/11 10:00,B233,
KL4607,2016/9/11 2:00,2016/9/11 10:00,B233,
MF1411,2016/9/11 2:00,2016/9/11 10:00,B233,
MU3663,2016/9/11 2:00,2016/9/11 10:00,B233,
MU9302,2016/9/11 2:05,2016/9/11 10:05,B16,
FM9302,2016/9/11 2:05,2016/9/11 10:05,B16,
CZ6316,2016/9/11 2:10,2016/9/11 10:10,B08,
AF9718,2016/9/11 2:10,2016/9/11 10:10,B08,
MF4028,2016/9/11 2:10,2016/9/11 10:10,B08,
HU7655,2016/9/11 2:10,2016/9/11 10:10,B225,
MF4407,2016/9/11 2:10,2016/9/11 10:10,B215,
CZ6776,2016/9/11 2:10,2016/9/11 10:10,B215,
MU3470,2016/9/11 2:10,2016/9/11 10:10,B215,
CZ3599,2016/9/11 2:10,2016/9/11 10:10,B10,
MU3592,2016/9/11 2:10,2016/9/11 10:10,B10,
MF1483,2016/9/11 2:10,2016/9/11 10:10,B10,
HU7719,2016/9/11 2:15,2016/9/11 10:15,B224,
CZ3223,2016/9/11 2:15,2016/9/11 10:15,B202,
3U8793,2016/9/11 2:15,2016/9/11 10:15,B15,
CZ3437,2016/9/11 2:20,2016/9/11 10:20,B04,
3U3015,2016/9/11 2:20,2016/9/11 10:20,B04,
AK113,2016/9/11 2:20,2016/9/11 10:20,A107,
CZ3333,2016/9/11 2:20,2016/9/11 10:20,B909,
MF1217,2016/9/11 2:20,2016/9/11 10:20,B909,
MU3570,2016/9/11 2:20,2016/9/11 10:20,B909,
KL4348,2016/9/11 2:20,2016/9/11 10:20,B220,
MU3607,2016/9/11 2:20,2016/9/11 10:20,B220,
MF1186,2016/9/11 2:20,2016/9/11 10:20,B220,
AF3414,2016/9/11 2:20,2016/9/11 10:20,B220,
CZ3296,2016/9/11 2:20,2016/9/11 10:20,B220,
MU3439,2016/9/11 2:25,2016/9/11 10:25,B209,
MF1538,2016/9/11 2:25,2016/9/11 10:25,B209,
CZ3662,2016/9/11 2:25,2016/9/11 10:25,B209,
MU3305,2016/9/11 2:25,2016/9/11 10:25,B902,
MF1262,2016/9/11 2:25,2016/9/11 10:25,B902,
CZ3380,2016/9/11 2:25,2016/9/11 10:25,B902,
3U8738,2016/9/11 2:25,2016/9/11 10:25,B234,
CZ5984,2016/9/11 2:25,2016/9/11 10:25,B234,
SC1330,2016/9/11 2:30,2016/9/11 10:30,A17,
CA1330,2016/9/11 2:30,2016/9/11 10:30,A17,
ZH1330,2016/9/11 2:30,2016/9/11 10:30,A17,
MU5306,2016/9/11 2:30,2016/9/11 10:30,B13,
CZ9628,2016/9/11 2:30,2016/9/11 10:30,B13,
HU7008,2016/9/11 2:35,2016/9/11 10:35,B16,
CZ3883,2016/9/11 2:35,2016/9/11 10:35,B213,
MF1741,2016/9/11 2:35,2016/9/11 10:35,B213,
MU4478,2016/9/11 2:35,2016/9/11 10:35,B213,
MF1629,2016/9/11 2:35,2016/9/11 10:35,B218,
MU4409,2016/9/11 2:35,2016/9/11 10:35,B218,
CZ3763,2016/9/11 2:35,2016/9/11 10:35,B218,
CZ3301,2016/9/11 2:40,2016/9/11 10:40,B210,
MU3693,2016/9/11 2:40,2016/9/11 10:40,B210,
MF1191,2016/9/11 2:40,2016/9/11 10:40,B210,
9C8836,2016/9/11 2:40,2016/9/11 10:40,A13,
TR2987,2016/9/11 2:40,2016/9/11 10:40,A101,
ZH1720,2016/9/11 2:40,2016/9/11 10:40,A131,
CA1720,2016/9/11 2:40,2016/9/11 10:40,A131,
EU2236,2016/9/11 2:45,2016/9/11 10:45,B229,
ZH9105,2016/9/11 2:45,2016/9/11 10:45,A14,
CA3483,2016/9/11 2:45,2016/9/11 10:45,A14,
KY9105,2016/9/11 2:45,2016/9/11 10:45,A14,
CZ8106,2016/9/11 2:45,2016/9/11 10:45,B01,
OQ2306,2016/9/11 2:45,2016/9/11 10:45,B01,
MF1235,2016/9/11 2:45,2016/9/11 10:45,B206,
AF3433,2016/9/11 2:45,2016/9/11 10:45,B206,
MU3034,2016/9/11 2:45,2016/9/11 10:45,B206,
CZ3353,2016/9/11 2:45,2016/9/11 10:45,B206,
KY9553,2016/9/11 2:50,2016/9/11 10:50,A130,
ZH9553,2016/9/11 2:50,2016/9/11 10:50,A130,
CA3449,2016/9/11 2:50,2016/9/11 10:50,A130,
MU2870,2016/9/11 2:50,2016/9/11 10:50,B14,
CA3856,2016/9/11 2:50,2016/9/11 10:50,A15,
KY9710,2016/9/11 2:50,2016/9/11 10:50,A15,
ZH9710,2016/9/11 2:50,2016/9/11 10:50,A15,
CA4320,2016/9/11 2:55,2016/9/11 10:55,A125,
SC4320,2016/9/11 2:55,2016/9/11 10:55,A125,
ZH4320,2016/9/11 2:55,2016/9/11 10:55,A125,
MU5288,2016/9/11 2:55,2016/9/11 10:55,B230,
CZ9672,2016/9/11 2:55,2016/9/11 10:55,B230,
CZ3061,2016/9/11 2:55,2016/9/11 10:55,A04,
MU3661,2016/9/11 3:00,2016/9/11 11:00,B203,
MF1417,2016/9/11 3:00,2016/9/11 11:00,B203,
CZ3537,2016/9/11 3:00,2016/9/11 11:00,B203,
SU221,2016/9/11 3:10,2016/9/11 11:10,A105,
HU7838,2016/9/11 3:15,2016/9/11 11:15,B18,
MF4279,2016/9/11 3:15,2016/9/11 11:15,B208,
CZ6631,2016/9/11 3:15,2016/9/11 11:15,B208,
MU4514,2016/9/11 3:15,2016/9/11 11:15,B208,
MF8314,2016/9/11 3:15,2016/9/11 11:15,B214,
CZ5996,2016/9/11 3:15,2016/9/11 11:15,B232,
MF3204,2016/9/11 3:15,2016/9/11 11:15,B232,
MU5732,2016/9/11 3:15,2016/9/11 11:15,B232,
MU2283,2016/9/11 3:20,2016/9/11 11:20,B233,
CZ9699,2016/9/11 3:20,2016/9/11 11:20,B233,
CZ9674,2016/9/11 3:20,2016/9/11 11:20,B17,
MU5212,2016/9/11 3:20,2016/9/11 11:20,B17,
HU7261,2016/9/11 3:20,2016/9/11 11:20,B226,
KL4331,2016/9/11 3:20,2016/9/11 11:20,B222,
MF1397,2016/9/11 3:20,2016/9/11 11:20,B222,
MU3623,2016/9/11 3:20,2016/9/11 11:20,B222,
CZ3517,2016/9/11 3:20,2016/9/11 11:20,B222,
CZ9615,2016/9/11 3:25,2016/9/11 11:25,B235,
MU5252,2016/9/11 3:25,2016/9/11 11:25,B235,
CZ6059,2016/9/11 3:25,2016/9/11 11:25,A114,
MF1659,2016/9/11 3:25,2016/9/11 11:25,B217,
CZ3799,2016/9/11 3:25,2016/9/11 11:25,B217,
MU3627,2016/9/11 3:25,2016/9/11 11:25,B217,
ZH4306,2016/9/11 3:30,2016/9/11 11:30,A132,
CA4306,2016/9/11 3:30,2016/9/11 11:30,A132,
CI8522,2016/9/11 3:30,2016/9/11 11:30,A01,
CZ3097,2016/9/11 3:30,2016/9/11 11:30,A01,
MU9306,2016/9/11 3:30,2016/9/11 11:30,B16,
FM9306,2016/9/11 3:30,2016/9/11 11:30,B16,
CA3407,2016/9/11 3:35,2016/9/11 11:35,A14,
KY9671,2016/9/11 3:35,2016/9/11 11:35,A14,
ZH9671,2016/9/11 3:35,2016/9/11 11:35,A14,
CZ8671,2016/9/11 3:40,2016/9/11 11:40,B212,
CZ3227,2016/9/11 3:40,2016/9/11 11:40,B202,
YTB7766,2016/9/11 3:45,2016/9/11 11:45,,
Y87141,2016/9/11 3:45,2016/9/11 11:45,B224,
HU7141,2016/9/11 3:45,2016/9/11 11:45,B224,
CZ355,2016/9/11 3:45,2016/9/11 11:45,"A10,B204",
SU3823,2016/9/11 3:45,2016/9/11 11:45,"A10,B204",
CZ6746,2016/9/11 3:45,2016/9/11 11:45,B207,
MF4382,2016/9/11 3:45,2016/9/11 11:45,B207,
MU3638,2016/9/11 3:45,2016/9/11 11:45,B207,
CZ8124,2016/9/11 3:50,2016/9/11 11:50,B221,
OQ2324,2016/9/11 3:50,2016/9/11 11:50,B221,
MF1295,2016/9/11 3:50,2016/9/11 11:50,B220,
CZ3415,2016/9/11 3:50,2016/9/11 11:50,B220,
MU3548,2016/9/11 3:50,2016/9/11 11:50,B220,
CZ3869,2016/9/11 3:50,2016/9/11 11:50,B09,
MF1727,2016/9/11 3:50,2016/9/11 11:50,B09,
MU3478,2016/9/11 3:50,2016/9/11 11:50,B09,
HU7380,2016/9/11 3:55,2016/9/11 11:55,B234,
SC1318,2016/9/11 3:55,2016/9/11 11:55,A127,
CA1318,2016/9/11 3:55,2016/9/11 11:55,A127,
ZH1318,2016/9/11 3:55,2016/9/11 11:55,A127,
MU5182,2016/9/11 3:55,2016/9/11 11:55,B231,
CZ3933,2016/9/11 4:00,2016/9/11 12:00,B222,
CZ3103,2016/9/11 4:00,2016/9/11 12:00,B04,
MU3115,2016/9/11 4:00,2016/9/11 12:00,B04,
MF1005,2016/9/11 4:00,2016/9/11 12:00,B04,
DL7818,2016/9/11 4:00,2016/9/11 12:00,B04,
CZ621,2016/9/11 4:00,2016/9/11 12:00,A117,
CZ3235,2016/9/11 4:00,2016/9/11 12:00,B07,
CA1170,2016/9/11 4:00,2016/9/11 12:00,A133,
SC1170,2016/9/11 4:00,2016/9/11 12:00,A133,
MF1105,2016/9/11 4:05,2016/9/11 12:05,B08,
CZ3211,2016/9/11 4:05,2016/9/11 12:05,B08,
MU4443,2016/9/11 4:05,2016/9/11 12:05,B08,
CZ9653,2016/9/11 4:05,2016/9/11 12:05,B225,
MF3232,2016/9/11 4:05,2016/9/11 12:05,B225,
MU5959,2016/9/11 4:05,2016/9/11 12:05,B225,
MU5776,2016/9/11 4:05,2016/9/11 12:05,B225,
CA3481,2016/9/11 4:10,2016/9/11 12:10,A16,
ZH9661,2016/9/11 4:10,2016/9/11 12:10,A16,
KY9661,2016/9/11 4:10,2016/9/11 12:10,A16,
MU5258,2016/9/11 4:10,2016/9/11 12:10,B228,
CZ9637,2016/9/11 4:10,2016/9/11 12:10,B228,
SC4898,2016/9/11 4:10,2016/9/11 12:10,A17,
CA4898,2016/9/11 4:10,2016/9/11 12:10,A17,
3U3017,2016/9/11 4:15,2016/9/11 12:15,B219,
CZ3443,2016/9/11 4:15,2016/9/11 12:15,B219,
MU3332,2016/9/11 4:15,2016/9/11 12:15,B219,
MF1323,2016/9/11 4:15,2016/9/11 12:15,B219,
MF7032,2016/9/11 4:15,2016/9/11 12:15,B210,
NS3204,2016/9/11 4:15,2016/9/11 12:15,B210,
CZ6563,2016/9/11 4:20,2016/9/11 12:20,B902,
OZ370,2016/9/11 4:20,2016/9/11 12:20,A116,
MF1731,2016/9/11 4:20,2016/9/11 12:20,B223,
MU3496,2016/9/11 4:20,2016/9/11 12:20,B223,
CZ3873,2016/9/11 4:20,2016/9/11 12:20,B223,
CZ3741,2016/9/11 4:20,2016/9/11 12:20,B906,
MF1609,2016/9/11 4:20,2016/9/11 12:20,B906,
MU4457,2016/9/11 4:20,2016/9/11 12:20,B906,
QF3631,2016/9/11 4:20,2016/9/11 12:20,B906,
CZ3941,2016/9/11 4:25,2016/9/11 12:25,B09,
MF1795,2016/9/11 4:25,2016/9/11 12:25,B09,
MU3272,2016/9/11 4:25,2016/9/11 12:25,B09,
CZ3487,2016/9/11 4:25,2016/9/11 12:25,B10,
MF1367,2016/9/11 4:25,2016/9/11 12:25,B10,
MU3546,2016/9/11 4:25,2016/9/11 12:25,B10,
QF3635,2016/9/11 4:25,2016/9/11 12:25,B10,
CZ5236,2016/9/11 4:25,2016/9/11 12:25,B901,
MF8330,2016/9/11 4:25,2016/9/11 12:25,B901,
MU9310,2016/9/11 4:30,2016/9/11 12:30,B232,
FM9310,2016/9/11 4:30,2016/9/11 12:30,B232,
SC1352,2016/9/11 4:30,2016/9/11 12:30,A126,
CA1352,2016/9/11 4:30,2016/9/11 12:30,A126,
ZH1352,2016/9/11 4:30,2016/9/11 12:30,A126,
ZH1392,2016/9/11 4:35,2016/9/11 12:35,A130,
CA1392,2016/9/11 4:35,2016/9/11 12:35,A130,
CZ3195,2016/9/11 4:35,2016/9/11 12:35,B213,
MU9308,2016/9/11 4:35,2016/9/11 12:35,B226,
FM9308,2016/9/11 4:35,2016/9/11 12:35,B226,
CZ373,2016/9/11 4:35,2016/9/11 12:35,A102,
VN3503,2016/9/11 4:35,2016/9/11 12:35,A102,
MF9003,2016/9/11 4:35,2016/9/11 12:35,A102,
KE866,2016/9/11 4:40,2016/9/11 12:40,A105,
CZ4501,2016/9/11 4:40,2016/9/11 12:40,A105,
CZ3081,2016/9/11 4:40,2016/9/11 12:40,A101,
MF9011,2016/9/11 4:40,2016/9/11 12:40,A101,
MU3615,2016/9/11 4:45,2016/9/11 12:45,B07,
MF1115,2016/9/11 4:45,2016/9/11 12:45,B07,
CZ3221,2016/9/11 4:45,2016/9/11 12:45,B07,
CA4356,2016/9/11 4:45,2016/9/11 12:45,A13,
ZH4356,2016/9/11 4:45,2016/9/11 12:45,A13,
CZ6790,2016/9/11 4:45,2016/9/11 12:45,B213,
MF4419,2016/9/11 4:45,2016/9/11 12:45,B213,
MU3460,2016/9/11 4:45,2016/9/11 12:45,B213,
CZ3039,2016/9/11 4:45,2016/9/11 12:45,A107,
MF9051,2016/9/11 4:45,2016/9/11 12:45,A107,
SC4712,2016/9/11 4:50,2016/9/11 12:50,A14,
CA4712,2016/9/11 4:50,2016/9/11 12:50,A14,
MU3586,2016/9/11 4:50,2016/9/11 12:50,B218,
MF1681,2016/9/11 4:50,2016/9/11 12:50,B218,
CZ3821,2016/9/11 4:50,2016/9/11 12:50,B218,
CZ6023,2016/9/11 4:50,2016/9/11 12:50,"A10,B07",
HU7806,2016/9/11 4:55,2016/9/11 12:55,B229,
MU3365,2016/9/11 4:55,2016/9/11 12:55,B206,
CZ6322,2016/9/11 4:55,2016/9/11 12:55,B206,
KL4438,2016/9/11 4:55,2016/9/11 12:55,B206,
CZ324,2016/9/11 5:00,2016/9/11 13:00,"A01,B211",
KY9639,2016/9/11 5:00,2016/9/11 13:00,A18,
CA3369,2016/9/11 5:00,2016/9/11 13:00,A18,
ZH9639,2016/9/11 5:00,2016/9/11 13:00,A18,
MU3665,2016/9/11 5:00,2016/9/11 13:00,B201,
MF1405,2016/9/11 5:00,2016/9/11 13:00,B201,
CZ3525,2016/9/11 5:00,2016/9/11 13:00,B201,
CZ3361,2016/9/11 5:05,2016/9/11 13:05,B01,
MF1243,2016/9/11 5:05,2016/9/11 13:05,B01,
MU4461,2016/9/11 5:05,2016/9/11 13:05,B01,
HU7243,2016/9/11 5:05,2016/9/11 13:05,B13,
KY9575,2016/9/11 5:05,2016/9/11 13:05,A131,
CA3395,2016/9/11 5:05,2016/9/11 13:05,A131,
ZH9575,2016/9/11 5:05,2016/9/11 13:05,A131,
CZ3047,2016/9/11 5:05,2016/9/11 13:05,A115,
MF9045,2016/9/11 5:05,2016/9/11 13:05,A115,
MU5322,2016/9/11 5:10,2016/9/11 13:10,B230,
BR708,2016/9/11 5:10,2016/9/11 13:10,A103,
HU8121,2016/9/11 5:10,2016/9/11 13:10,A103,
ZH9691,2016/9/11 5:15,2016/9/11 13:15,A17,
MU3510,2016/9/11 5:15,2016/9/11 13:15,B220,
MF1581,2016/9/11 5:15,2016/9/11 13:15,B220,
CZ3711,2016/9/11 5:15,2016/9/11 13:15,B220,
MF8386,2016/9/11 5:15,2016/9/11 13:15,B215,
CZ5286,2016/9/11 5:15,2016/9/11 13:15,B215,
CZ352,2016/9/11 5:20,2016/9/11 13:20,"A114,B08",
KL4329,2016/9/11 5:20,2016/9/11 13:20,"A114,B08",
CZ3168,2016/9/11 5:20,2016/9/11 13:20,B02,
CZ394,2016/9/11 5:20,2016/9/11 13:20,"A02,B10",
CZ6342,2016/9/11 5:25,2016/9/11 13:25,B203,
MU3283,2016/9/11 5:25,2016/9/11 13:25,B203,
MF4052,2016/9/11 5:25,2016/9/11 13:25,B203,
MU2302,2016/9/11 5:25,2016/9/11 13:25,B228,
CZ9597,2016/9/11 5:25,2016/9/11 13:25,B228,
SQ851,2016/9/11 5:25,2016/9/11 13:25,A05,
VA5656,2016/9/11 5:25,2016/9/11 13:25,A05,
ZH1322,2016/9/11 5:30,2016/9/11 13:30,A128,
CA1322,2016/9/11 5:30,2016/9/11 13:30,A128,
CA4308,2016/9/11 5:30,2016/9/11 13:30,A15,
ZH4308,2016/9/11 5:30,2016/9/11 13:30,A15,
FM9166,2016/9/11 5:30,2016/9/11 13:30,B232,
MF9014,2016/9/11 5:35,2016/9/11 13:35,"A122,B905",
CZ362,2016/9/11 5:35,2016/9/11 13:35,"A122,B905",
CZ3894,2016/9/11 5:35,2016/9/11 13:35,B903,
AF3417,2016/9/11 5:35,2016/9/11 13:35,B903,
MF1752,2016/9/11 5:35,2016/9/11 13:35,B903,
MU3523,2016/9/11 5:35,2016/9/11 13:35,B903,
CZ3637,2016/9/11 5:35,2016/9/11 13:35,B209,
MU3426,2016/9/11 5:35,2016/9/11 13:35,B209,
MF1519,2016/9/11 5:35,2016/9/11 13:35,B209,
HU7393,2016/9/11 5:40,2016/9/11 13:40,B225,
ZH9653,2016/9/11 5:40,2016/9/11 13:40,A14,
JD5131,2016/9/11 5:45,2016/9/11 13:45,B228,
MU3574,2016/9/11 5:45,2016/9/11 13:45,B09,
CZ3625,2016/9/11 5:45,2016/9/11 13:45,B09,
MF1509,2016/9/11 5:45,2016/9/11 13:45,B09,
K6669,2016/9/11 5:45,2016/9/11 13:45,A120,
MU9358,2016/9/11 5:50,2016/9/11 13:50,B13,
FM9358,2016/9/11 5:50,2016/9/11 13:50,B13,
MU4480,2016/9/11 5:50,2016/9/11 13:50,B04,
MF1655,2016/9/11 5:50,2016/9/11 13:50,B04,
CZ3795,2016/9/11 5:50,2016/9/11 13:50,B04,
CZ6049,2016/9/11 5:50,2016/9/11 13:50,A03,
SC1382,2016/9/11 5:55,2016/9/11 13:55,A133,
CA1382,2016/9/11 5:55,2016/9/11 13:55,A133,
MF1305,2016/9/11 5:55,2016/9/11 13:55,B217,
MU4522,2016/9/11 5:55,2016/9/11 13:55,B217,
3U3021,2016/9/11 5:55,2016/9/11 13:55,B217,
CZ3425,2016/9/11 5:55,2016/9/11 13:55,B217,
CZ6732,2016/9/11 5:55,2016/9/11 13:55,B212,
MF4372,2016/9/11 5:55,2016/9/11 13:55,B212,
MU3648,2016/9/11 5:55,2016/9/11 13:55,B212,
ZH9665,2016/9/11 6:00,2016/9/11 14:00,A124,
KY9665,2016/9/11 6:00,2016/9/11 14:00,A124,
CA3423,2016/9/11 6:00,2016/9/11 14:00,A124,
CZ379,2016/9/11 6:00,2016/9/11 14:00,"A10,B01",
CZ329,2016/9/11 6:00,2016/9/11 14:00,A109,
CZ9612,2016/9/11 6:05,2016/9/11 14:05,B232,
MU2491,2016/9/11 6:05,2016/9/11 14:05,B232,
CZ397,2016/9/11 6:05,2016/9/11 14:05,A01,
ZH9169,2016/9/11 6:05,2016/9/11 14:05,A13,
KY9169,2016/9/11 6:05,2016/9/11 14:05,A13,
CA3445,2016/9/11 6:05,2016/9/11 14:05,A13,
MU2673,2016/9/11 6:10,2016/9/11 14:10,B224,
ZH9425,2016/9/11 6:10,2016/9/11 14:10,A126,
KY9425,2016/9/11 6:10,2016/9/11 14:10,A126,
CA3425,2016/9/11 6:10,2016/9/11 14:10,A126,
MU3796,2016/9/11 6:10,2016/9/11 14:10,B226,
KN5818,2016/9/11 6:10,2016/9/11 14:10,B226,
CZ3085,2016/9/11 6:15,2016/9/11 14:15,A119,
CA6699,2016/9/11 6:15,2016/9/11 14:15,A111,
ZH3201,2016/9/11 6:15,2016/9/11 14:15,A111,
NH924,2016/9/11 6:15,2016/9/11 14:15,A111,
8M712,2016/9/11 6:15,2016/9/11 14:15,A102,
CZ3705,2016/9/11 6:20,2016/9/11 14:20,B09,
MU3400,2016/9/11 6:20,2016/9/11 14:20,B09,
MF1575,2016/9/11 6:20,2016/9/11 14:20,B09,
CZ6276,2016/9/11 6:20,2016/9/11 14:20,B214,
CZ3217,2016/9/11 6:25,2016/9/11 14:25,B08,
MU4439,2016/9/11 6:25,2016/9/11 14:25,B08,
MF1111,2016/9/11 6:25,2016/9/11 14:25,B08,
MF8334,2016/9/11 6:25,2016/9/11 14:25,B02,
CZ5240,2016/9/11 6:25,2016/9/11 14:25,B02,
MU4411,2016/9/11 6:25,2016/9/11 14:25,B208,
CZ3527,2016/9/11 6:25,2016/9/11 14:25,B208,
MF1407,2016/9/11 6:25,2016/9/11 14:25,B208,
MU5310,2016/9/11 6:30,2016/9/11 14:30,B231,
CZ9616,2016/9/11 6:30,2016/9/11 14:30,B231,
MU8745,2016/9/11 6:30,2016/9/11 14:30,A108,
CZ4852,2016/9/11 6:30,2016/9/11 14:30,A108,
JL088,2016/9/11 6:30,2016/9/11 14:30,A108,
MU5736,2016/9/11 6:30,2016/9/11 14:30,B233,
CZ9725,2016/9/11 6:30,2016/9/11 14:30,B233,
CZ335,2016/9/11 6:30,2016/9/11 14:30,A110,
KL4325,2016/9/11 6:30,2016/9/11 14:30,A110,
CZ699,2016/9/11 6:35,2016/9/11 14:35,A05,
GJ8700,2016/9/11 6:40,2016/9/11 14:40,A125,
MH377,2016/9/11 6:40,2016/9/11 14:40,A115,
MF1641,2016/9/11 6:45,2016/9/11 14:45,B221,
MU3621,2016/9/11 6:45,2016/9/11 14:45,B221,
CZ3775,2016/9/11 6:45,2016/9/11 14:45,B221,
QF3623,2016/9/11 6:50,2016/9/11 14:50,B904,
MF1735,2016/9/11 6:50,2016/9/11 14:50,B904,
MU3412,2016/9/11 6:50,2016/9/11 14:50,B904,
CZ3877,2016/9/11 6:50,2016/9/11 14:50,B904,
ZH9487,2016/9/11 6:50,2016/9/11 14:50,A132,
CA3518,2016/9/11 6:50,2016/9/11 14:50,A132,
KY9487,2016/9/11 6:50,2016/9/11 14:50,A132,
SC9487,2016/9/11 6:50,2016/9/11 14:50,A132,
HU7069,2016/9/11 6:55,2016/9/11 14:55,B235,
CZ3501,2016/9/11 6:55,2016/9/11 14:55,B215,
MF1381,2016/9/11 6:55,2016/9/11 14:55,B215,
MU3494,2016/9/11 6:55,2016/9/11 14:55,B215,
CZ8657,2016/9/11 6:55,2016/9/11 14:55,B906,
CZ3035,2016/9/11 6:55,2016/9/11 14:55,A120,
CZ8118,2016/9/11 7:00,2016/9/11 15:00,B03,
OQ2318,2016/9/11 7:00,2016/9/11 15:00,B03,
MU3097,2016/9/11 7:00,2016/9/11 15:00,A129,
MF1847,2016/9/11 7:00,2016/9/11 15:00,A129,
CZ3999,2016/9/11 7:00,2016/9/11 15:00,A129,
CZ8633,2016/9/11 7:05,2016/9/11 15:05,A102,
CZ3383,2016/9/11 7:05,2016/9/11 15:05,B907,
MF1265,2016/9/11 7:05,2016/9/11 15:05,B907,
MU3613,2016/9/11 7:05,2016/9/11 15:05,B907,
CZ3294,2016/9/11 7:05,2016/9/11 15:05,B221,
MF1184,2016/9/11 7:05,2016/9/11 15:05,B221,
MU3609,2016/9/11 7:05,2016/9/11 15:05,B221,
CZ3325,2016/9/11 7:15,2016/9/11 15:15,B908,
MF1209,2016/9/11 7:15,2016/9/11 15:15,B908,
MU4492,2016/9/11 7:15,2016/9/11 15:15,B908,
VN503,2016/9/11 7:15,2016/9/11 15:15,A101,
CZ3449,2016/9/11 7:15,2016/9/11 15:15,B09,
MF1329,2016/9/11 7:15,2016/9/11 15:15,B09,
MU3538,2016/9/11 7:15,2016/9/11 15:15,B09,
ZH4318,2016/9/11 7:25,2016/9/11 15:25,A133,
CA4318,2016/9/11 7:25,2016/9/11 15:25,A133,
SC4318,2016/9/11 7:25,2016/9/11 15:25,A133,
CZ6200,2016/9/11 7:25,2016/9/11 15:25,B210,
GS7526,2016/9/11 7:25,2016/9/11 15:25,B234,
SV883,2016/9/11 7:25,2016/9/11 15:25,A02,
CA1316,2016/9/11 7:30,2016/9/11 15:30,A15,
ZH1316,2016/9/11 7:30,2016/9/11 15:30,A15,
CZ9621,2016/9/11 7:30,2016/9/11 15:30,B14,
MU5312,2016/9/11 7:30,2016/9/11 15:30,B14,
CZ340,2016/9/11 7:30,2016/9/11 15:30,"A01,B03",
ZH9123,2016/9/11 7:35,2016/9/11 15:35,A14,
KY9123,2016/9/11 7:35,2016/9/11 15:35,A14,
CA3602,2016/9/11 7:35,2016/9/11 15:35,A14,
MF1565,2016/9/11 7:40,2016/9/11 15:40,B10,
CZ3695,2016/9/11 7:40,2016/9/11 15:40,B10,
MU3691,2016/9/11 7:40,2016/9/11 15:40,B10,
ZH9755,2016/9/11 7:40,2016/9/11 15:40,A13,
KY9755,2016/9/11 7:40,2016/9/11 15:40,A13,
CA3551,2016/9/11 7:40,2016/9/11 15:40,A13,
CZ3879,2016/9/11 7:40,2016/9/11 15:40,B02,
MU4451,2016/9/11 7:40,2016/9/11 15:40,B02,
MF1737,2016/9/11 7:40,2016/9/11 15:40,B02,
GA899,2016/9/11 7:45,2016/9/11 15:45,A104,
TG669,2016/9/11 7:45,2016/9/11 15:45,A109,
PG4834,2016/9/11 7:45,2016/9/11 15:45,A109,
CZ3692,2016/9/11 7:50,2016/9/11 15:50,B215,
MF1562,2016/9/11 7:50,2016/9/11 15:50,B215,
MU3437,2016/9/11 7:50,2016/9/11 15:50,B215,
CZ3243,2016/9/11 7:50,2016/9/11 15:50,B01,
CZ3417,2016/9/11 7:50,2016/9/11 15:50,B04,
MU3336,2016/9/11 7:50,2016/9/11 15:50,B04,
MF1297,2016/9/11 7:50,2016/9/11 15:50,B04,
3U3011,2016/9/11 7:50,2016/9/11 15:50,B04,
CZ6888,2016/9/11 7:50,2016/9/11 15:50,B219,
MU4416,2016/9/11 7:50,2016/9/11 15:50,B219,
MF4510,2016/9/11 7:50,2016/9/11 15:50,B219,
HU7361,2016/9/11 8:00,2016/9/11 16:00,B227,
MU3103,2016/9/11 8:00,2016/9/11 16:00,B204,
MF1017,2016/9/11 8:00,2016/9/11 16:00,B204,
CZ3115,2016/9/11 8:00,2016/9/11 16:00,B204,
CZ3503,2016/9/11 8:00,2016/9/11 16:00,B206,
MU3669,2016/9/11 8:00,2016/9/11 16:00,B206,
MF1383,2016/9/11 8:00,2016/9/11 16:00,B206,
HU7981,2016/9/11 8:00,2016/9/11 16:00,A102,
BR2722,2016/9/11 8:00,2016/9/11 16:00,A102,
CZ8748,2016/9/11 8:05,2016/9/11 16:05,B213,
MF9009,2016/9/11 8:05,2016/9/11 16:05,A122,
CZ363,2016/9/11 8:05,2016/9/11 16:05,A122,
MU5742,2016/9/11 8:05,2016/9/11 16:05,B13,
CZ5968,2016/9/11 8:05,2016/9/11 16:05,B13,
MF3212,2016/9/11 8:05,2016/9/11 16:05,B13,
9C8856,2016/9/11 8:10,2016/9/11 16:10,A13,
CZ3394,2016/9/11 8:10,2016/9/11 16:10,B212,
MF1274,2016/9/11 8:10,2016/9/11 16:10,B212,
MU4505,2016/9/11 8:10,2016/9/11 16:10,B212,
ZH9597,2016/9/11 8:10,2016/9/11 16:10,A130,
KY9597,2016/9/11 8:10,2016/9/11 16:10,A130,
CA3783,2016/9/11 8:10,2016/9/11 16:10,A130,
CZ3033,2016/9/11 8:10,2016/9/11 16:10,A123,
HU7131,2016/9/11 8:15,2016/9/11 16:15,B233,
CZ3573,2016/9/11 8:15,2016/9/11 16:15,B223,
MU3631,2016/9/11 8:15,2016/9/11 16:15,B223,
